,Age,Attrition,DailyRate,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree
1093,42,0,288,40,10124,18611,2,1,14,3,1,24,3,1,20,8,13,9,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1094,40,0,1342,47,5473,19345,0,0,12,3,0,9,5,4,8,4,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1095,33,0,589,79,5207,22949,1,1,12,3,1,15,3,3,15,14,5,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1096,40,0,898,38,16437,17381,1,1,21,4,0,21,2,3,21,7,7,7,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1097,24,0,350,57,2296,10036,0,0,14,3,3,2,3,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1098,40,0,1142,72,4069,8841,3,1,18,3,0,8,2,3,2,2,2,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1099,45,0,538,66,7441,20933,1,0,12,3,3,10,4,3,10,8,7,7,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1100,35,0,1402,98,2430,26204,0,0,23,4,2,6,5,3,5,3,4,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1101,32,0,824,67,5878,15624,3,0,12,3,1,12,2,3,7,1,2,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1102,36,0,1157,70,2644,17001,3,1,21,4,0,7,3,2,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1103,48,0,492,96,6439,13693,8,0,14,3,1,18,2,3,8,7,7,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1104,29,0,598,91,2451,22376,6,0,18,3,2,5,2,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1105,33,0,1242,46,6392,10589,2,0,13,3,1,8,6,1,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1106,30,1,740,64,9714,5323,1,0,11,3,1,10,4,3,10,8,6,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1107,38,0,888,71,6077,14814,3,0,11,3,0,10,2,3,6,3,1,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1108,35,0,992,68,2450,21731,1,0,19,3,0,3,3,3,3,0,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1109,30,0,1288,33,9250,17799,3,0,12,3,1,9,3,3,4,2,1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1110,35,1,104,69,2074,26619,1,1,12,3,1,1,2,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1111,53,1,607,78,10169,14618,0,0,16,3,1,34,4,3,33,7,1,9,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1112,38,1,903,81,4855,7653,4,0,11,3,2,7,2,3,5,2,1,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1113,32,0,1200,62,4087,25174,4,0,14,3,1,9,3,2,6,5,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1114,48,0,1108,65,2367,16530,8,0,12,3,1,10,3,2,8,2,7,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1115,34,0,479,35,2972,22061,1,0,13,3,0,1,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1116,55,0,685,60,19586,23037,1,0,21,4,1,36,3,3,36,6,2,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1117,34,0,1351,45,5484,13008,9,0,17,3,1,9,3,2,2,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1118,26,0,474,89,2061,11133,1,0,21,4,0,1,5,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1119,38,0,1245,80,9924,12355,0,0,11,3,1,10,3,3,9,8,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1120,38,0,437,90,4198,16379,2,0,12,3,0,8,5,4,3,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1121,36,0,884,73,6815,21447,6,0,13,3,0,15,5,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1122,29,0,1370,87,4723,16213,1,1,18,3,0,10,3,3,10,9,1,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1123,35,0,670,51,6142,4223,3,1,16,3,0,10,4,3,5,2,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1124,39,0,1462,38,8237,4658,2,0,11,3,1,11,3,3,7,6,7,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1125,29,0,995,87,8853,24483,1,0,19,3,1,6,0,4,6,4,1,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1126,50,0,264,59,19331,19519,4,1,16,3,1,27,2,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1127,23,0,977,45,2073,12826,2,0,16,3,1,4,2,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1128,36,0,1302,80,5562,19711,3,1,13,3,1,9,3,3,3,2,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1129,42,0,1059,93,19613,26362,8,0,22,4,0,24,2,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1130,35,0,750,46,3407,25348,1,0,17,3,2,10,3,2,10,9,6,8,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1131,34,0,653,92,5063,15332,1,0,14,3,1,8,3,2,8,2,7,7,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1132,40,0,118,84,4639,11262,1,0,15,3,1,5,2,3,5,4,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1133,43,0,990,87,4876,5855,5,0,12,3,1,8,0,3,6,4,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1134,35,0,1349,63,2690,7713,1,0,18,3,1,1,5,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1135,46,0,563,56,17567,3156,1,0,15,3,0,27,5,1,26,0,0,12,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1136,28,1,329,51,2408,7324,1,1,17,3,3,1,3,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1137,22,0,457,85,2814,10293,1,1,14,3,0,4,2,2,4,2,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1138,50,0,1234,41,11245,20689,2,1,15,3,1,32,3,3,30,8,12,13,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1139,32,0,634,35,3312,18783,3,0,17,3,2,6,3,3,3,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1140,44,0,1313,31,19049,3549,0,1,14,3,1,23,4,2,22,7,1,10,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1141,30,0,241,48,2141,5348,1,0,12,3,1,6,3,2,6,4,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1142,45,0,1015,50,5769,23447,1,1,14,3,0,10,3,3,10,7,1,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1143,45,0,336,52,4385,24162,1,0,15,3,1,10,2,3,10,7,4,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1144,31,0,715,54,5332,21602,7,0,13,3,0,10,3,3,5,2,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1145,36,0,559,76,4663,12421,9,1,12,3,2,7,2,3,3,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1146,34,0,426,42,4724,17000,1,0,13,3,1,9,3,3,9,7,7,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1147,49,0,722,84,3211,22102,1,0,14,3,1,10,3,2,9,6,1,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1148,39,0,1387,76,5377,3835,2,0,13,3,3,10,3,3,7,7,7,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1149,27,0,1302,67,4066,16290,1,0,11,3,2,7,3,3,7,7,0,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1150,35,0,819,48,5208,26312,1,0,11,3,0,16,2,3,16,15,1,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1151,28,0,580,39,4877,20460,0,0,21,4,1,6,5,2,5,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1152,21,0,546,97,3117,26009,1,0,18,3,0,3,2,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1153,18,1,544,70,1569,18420,1,1,12,3,0,0,2,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1154,47,0,1176,98,19658,5220,3,0,11,3,1,27,2,3,5,2,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1155,39,0,170,76,3069,10302,0,0,15,3,1,11,3,3,10,8,0,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1156,40,0,884,80,10435,25800,1,0,13,3,2,18,2,3,18,15,14,12,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1157,35,0,208,52,4148,12250,1,0,12,3,1,15,5,3,14,11,2,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1158,37,0,671,85,5768,26493,3,0,17,3,3,9,2,2,4,3,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1159,39,0,711,81,5042,3140,0,0,13,3,0,10,2,1,9,2,3,8,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1160,45,0,1329,59,5770,5388,1,0,19,3,2,10,3,3,10,7,3,9,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1161,38,0,397,54,7756,14199,3,1,19,3,1,10,6,4,5,4,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1162,35,1,737,55,10306,21530,9,0,17,3,0,15,3,3,13,12,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1163,37,0,1470,71,3936,9953,1,0,11,3,1,8,2,1,8,4,7,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1164,40,0,448,84,7945,19948,6,1,15,3,0,18,2,2,4,2,3,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1165,44,0,602,37,5743,10503,4,1,11,3,0,14,3,3,10,7,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1166,48,0,365,89,15202,5602,2,0,25,4,1,23,3,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1167,35,1,763,59,5440,22098,6,1,14,3,2,7,2,2,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1168,24,0,567,32,3760,17218,1,1,13,3,0,6,2,3,6,3,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1169,27,0,486,86,3517,22490,7,0,17,3,0,5,0,3,3,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1170,27,0,591,87,2580,6297,2,0,13,3,0,6,0,2,4,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1171,40,1,1329,73,2166,3339,3,1,14,3,0,10,3,1,4,2,0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1172,29,0,469,42,5869,23413,9,0,11,3,0,8,2,3,5,2,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1173,36,0,711,42,8008,22792,4,0,12,3,2,9,6,3,3,2,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1174,25,0,772,77,5206,4973,1,0,17,3,2,7,6,3,7,7,0,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1175,39,0,492,66,5295,7693,4,0,21,4,0,7,3,3,5,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1176,49,0,301,72,16413,3498,3,0,16,3,2,27,2,3,4,2,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1177,50,0,813,50,13269,21981,5,0,15,3,3,19,3,3,14,11,1,11,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1178,20,0,1141,31,2783,13251,1,0,19,3,0,2,3,3,2,2,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1179,34,0,1130,66,5433,19332,1,0,12,3,1,11,2,3,11,8,7,9,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1180,36,0,311,77,2013,10950,2,0,11,3,0,15,4,3,4,3,1,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1181,49,0,465,41,13966,11652,2,1,19,3,1,30,3,3,15,11,2,12,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1182,36,0,894,33,4374,15411,0,0,15,3,0,4,6,3,3,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1183,36,0,1040,79,6842,26308,6,0,20,4,1,13,3,3,5,4,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1184,54,0,584,91,17426,18685,3,0,25,4,1,36,6,3,10,8,4,7,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1185,43,0,1291,65,17603,3525,1,0,24,4,1,14,3,3,14,10,6,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1186,35,1,880,36,4581,10414,3,1,24,4,0,13,2,4,11,9,6,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1187,38,0,1189,90,4735,9867,7,0,15,3,2,19,4,4,13,11,2,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1188,29,0,991,43,4187,3356,1,1,13,3,1,10,3,2,10,0,0,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1189,33,0,392,93,5505,3921,1,0,14,3,2,6,5,3,6,2,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1190,32,0,977,45,5470,25518,0,0,13,3,2,10,4,2,9,5,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1191,31,0,1112,67,5476,22589,1,0,11,3,2,10,2,3,10,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1192,49,0,464,74,2587,24941,4,1,16,3,1,17,2,2,2,2,2,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1193,38,0,148,42,2440,23826,1,0,22,4,0,4,3,3,4,3,3,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1194,47,0,1225,47,15972,21086,6,0,14,3,3,29,2,3,3,2,1,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1195,49,0,809,36,15379,22384,4,0,14,3,0,23,2,3,8,7,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1196,41,0,1206,80,7082,11591,3,1,16,3,0,21,2,3,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1197,20,0,727,54,2728,21082,1,0,11,3,0,2,3,3,2,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1198,33,0,530,36,5368,16130,1,1,25,4,1,7,2,3,6,5,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1199,36,0,1351,80,5347,7419,6,0,14,3,2,10,2,2,3,2,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1200,44,0,528,44,3195,4167,4,1,18,3,3,8,2,3,2,2,2,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1201,23,1,1320,93,3989,20586,1,1,11,3,0,5,2,3,5,4,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1202,38,0,1495,87,3306,26176,7,0,19,3,1,7,5,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1203,53,0,1395,48,7005,3458,3,0,15,3,0,11,2,3,4,3,1,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1204,48,1,708,95,2655,11740,2,1,11,3,2,19,3,3,9,7,7,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1205,32,1,1259,95,1393,24852,1,0,12,3,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1206,26,0,786,76,2570,11925,1,0,20,4,0,7,5,3,7,7,5,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1207,55,0,1441,94,3537,23737,5,0,12,3,1,8,1,3,4,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1208,34,0,1157,57,3986,11912,1,0,14,3,1,15,3,4,15,10,4,13,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1209,60,0,370,92,10883,20467,3,0,20,4,1,19,2,4,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1210,33,0,267,79,2028,13637,1,0,18,3,3,14,6,3,14,11,2,13,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1211,37,0,1278,31,9525,7677,1,0,14,3,2,6,2,2,6,3,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1212,34,0,678,35,2929,20338,1,0,12,3,0,10,3,3,10,9,8,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1213,23,1,427,99,2275,25103,1,1,21,4,1,3,2,3,3,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1214,44,0,921,96,7879,14810,1,1,19,3,1,9,2,3,8,7,6,7,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1215,35,0,146,79,4930,13970,0,1,14,3,0,6,2,4,5,4,1,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1216,43,0,1179,73,7847,6069,1,1,17,3,1,10,3,3,10,9,8,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1217,24,0,581,62,4401,17616,1,0,16,3,1,5,1,3,5,3,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1218,41,0,918,35,9241,15869,1,0,12,3,0,10,3,3,10,8,8,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1219,29,0,1082,43,2974,25412,9,0,17,3,1,9,2,3,5,3,1,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1220,36,0,530,51,4502,7439,3,0,15,3,0,17,2,2,13,7,6,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1221,45,0,1238,74,10748,3395,3,0,23,4,1,25,3,2,23,15,14,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1222,24,1,240,58,1555,11585,1,0,11,3,1,1,2,3,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1223,47,1,1093,82,12936,24164,7,0,11,3,0,25,3,1,23,5,14,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1224,26,0,390,62,2305,6217,1,0,15,3,3,3,3,4,3,2,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1225,45,0,1005,48,16704,17119,1,0,11,3,0,21,2,3,21,6,8,6,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1226,32,0,585,56,3433,17360,6,0,13,3,1,10,3,2,5,2,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1227,31,0,741,69,3477,18103,1,0,14,3,1,6,2,4,5,2,0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1228,41,0,552,60,6430,20794,6,0,19,3,1,10,4,3,3,2,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1229,40,0,369,92,6516,5041,2,1,16,3,1,18,3,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1230,24,0,506,91,3907,3622,1,0,13,3,3,6,2,4,6,2,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1231,46,0,717,34,5562,9697,6,0,14,3,0,19,3,3,10,7,0,9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1232,35,0,1370,49,6883,5151,2,0,16,3,1,17,3,3,7,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1233,30,0,793,33,2862,3811,1,0,12,3,1,10,2,2,10,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1234,47,0,543,87,4978,3536,7,0,11,3,1,4,3,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1235,46,0,1277,74,10368,5596,4,1,12,3,1,13,5,2,10,6,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1236,36,1,1456,96,6134,8658,5,1,13,3,3,16,3,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1237,32,1,964,34,6735,12147,6,0,15,3,0,10,2,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1238,23,0,160,51,3295,12862,1,0,13,3,0,3,3,1,3,2,1,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1239,31,0,163,30,5238,6670,2,0,20,4,0,9,3,2,5,4,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1240,39,0,792,77,6472,8989,1,1,15,3,1,9,2,3,9,8,5,8,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1241,32,0,371,80,9610,3840,3,0,13,3,1,10,2,1,4,3,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1242,40,0,611,88,19833,4349,1,0,14,3,0,21,3,2,21,8,12,8,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1243,45,0,176,56,9756,6595,4,0,21,4,2,9,2,4,5,0,0,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1244,30,0,1312,78,4968,26427,0,0,16,3,0,10,2,3,9,7,0,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1245,24,0,897,59,2145,2097,0,0,14,3,1,3,2,3,2,2,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1246,30,1,600,66,2180,9732,6,0,11,3,1,6,0,2,4,2,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1247,31,0,1003,51,8346,20943,1,0,19,3,1,6,3,3,5,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
